Fragetext,Antwort,Sprache,Sentiment,Zahlenwert
Das ist der Fragetext 673,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 674,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 675,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 676,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 677,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 678,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 679,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 680,,unknown,not analyzed,
Das ist der Fragetext 681,,unknown,not analyzed,
Das ist der Fragetext 682,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 683,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 684,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 685,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 686,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 687,,unknown,not analyzed,
Das ist der Fragetext 688,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 689,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 690,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 691,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 692,,unknown,not analyzed,
Das ist der Fragetext 693,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 694,,unknown,not analyzed,
Das ist der Fragetext 695,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 696,,unknown,not analyzed,
Das ist der Fragetext 697,,unknown,not analyzed,
Das ist der Fragetext 698,,unknown,not analyzed,
Das ist der Fragetext 699,,unknown,not analyzed,
Das ist der Fragetext 700,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 701,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 702,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 703,,unknown,not analyzed,
Das ist der Fragetext 704,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 705,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 706,,unknown,not analyzed,
Das ist der Fragetext 707,,unknown,not analyzed,
Das ist der Fragetext 708,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 709,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 710,,unknown,not analyzed,
Das ist der Fragetext 711,,unknown,not analyzed,
Das ist der Fragetext 712,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 713,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 714,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 715,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 716,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 717,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 718,,unknown,not analyzed,
Das ist der Fragetext 719,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 720,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 721,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 722,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 723,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 724,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 725,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 726,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 727,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 728,,unknown,not analyzed,
Das ist der Fragetext 729,,unknown,not analyzed,
Das ist der Fragetext 730,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 731,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 732,,unknown,not analyzed,
Das ist der Fragetext 733,,unknown,not analyzed,
Das ist der Fragetext 734,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 735,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 736,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 737,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 738,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 739,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 740,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 741,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 742,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 743,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 744,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 745,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 746,,unknown,not analyzed,
Das ist der Fragetext 747,,unknown,not analyzed,
Das ist der Fragetext 748,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 749,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 750,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 751,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 752,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 753,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 754,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 755,,unknown,not analyzed,
Das ist der Fragetext 756,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 757,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 758,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 759,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 760,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 761,,unknown,not analyzed,
Das ist der Fragetext 762,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 763,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 764,,unknown,not analyzed,
Das ist der Fragetext 765,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 766,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 767,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 768,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 769,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 770,,unknown,not analyzed,
Das ist der Fragetext 771,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 772,,unknown,not analyzed,
Das ist der Fragetext 773,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 774,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 775,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 776,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 777,,unknown,not analyzed,
Das ist der Fragetext 778,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 779,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 780,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 781,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 782,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 783,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 784,,unknown,not analyzed,
Das ist der Fragetext 785,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 786,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 787,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 788,,unknown,not analyzed,
Das ist der Fragetext 789,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 790,,unknown,not analyzed,
Das ist der Fragetext 791,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 792,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 793,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 794,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 795,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 796,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 797,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 798,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 799,,unknown,not analyzed,
Das ist der Fragetext 800,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 801,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 802,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 803,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 804,,unknown,not analyzed,
Das ist der Fragetext 805,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 806,,unknown,not analyzed,
Das ist der Fragetext 807,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 808,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 809,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 810,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 811,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 812,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 813,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 814,,unknown,not analyzed,
Das ist der Fragetext 815,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 816,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 817,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 818,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 819,,unknown,not analyzed,
Das ist der Fragetext 820,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 821,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 822,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 823,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 824,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 825,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 826,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 827,,unknown,not analyzed,
Das ist der Fragetext 828,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 829,,unknown,not analyzed,
Das ist der Fragetext 830,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 831,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 832,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 833,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 834,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 835,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 836,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 837,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 838,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 839,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 840,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 841,,unknown,not analyzed,
Das ist der Fragetext 842,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 843,,unknown,not analyzed,
Das ist der Fragetext 844,,unknown,not analyzed,
Das ist der Fragetext 845,,unknown,not analyzed,
Das ist der Fragetext 846,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 847,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 848,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 849,,unknown,not analyzed,
Das ist der Fragetext 850,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 851,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 852,,unknown,not analyzed,
Das ist der Fragetext 853,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 854,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 855,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 856,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 857,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 858,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 859,,unknown,not analyzed,
Das ist der Fragetext 860,,unknown,not analyzed,
Das ist der Fragetext 861,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 862,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 863,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 864,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 865,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 866,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 867,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 868,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 869,,unknown,not analyzed,
Das ist der Fragetext 870,,unknown,not analyzed,
Das ist der Fragetext 871,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 872,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 873,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 874,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 875,,unknown,not analyzed,
Das ist der Fragetext 876,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 877,,unknown,not analyzed,
Das ist der Fragetext 878,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 879,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 880,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 881,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 882,,unknown,not analyzed,
Das ist der Fragetext 883,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 884,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 885,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 886,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 887,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 888,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 889,,unknown,not analyzed,
Das ist der Fragetext 890,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 891,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 892,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 893,,unknown,not analyzed,
Das ist der Fragetext 894,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 895,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 896,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 897,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 898,,unknown,not analyzed,
Das ist der Fragetext 899,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 900,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 901,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 902,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 903,,unknown,not analyzed,
Das ist der Fragetext 904,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 905,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 906,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 907,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 908,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 909,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 910,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 911,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 912,,unknown,not analyzed,
Das ist der Fragetext 913,,unknown,not analyzed,
Das ist der Fragetext 914,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 915,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 916,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 917,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 918,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 919,,unknown,not analyzed,
Das ist der Fragetext 920,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 921,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 922,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 923,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 924,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 925,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 926,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 927,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 928,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 929,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 930,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 931,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 932,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 933,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 934,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 935,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 936,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 937,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 938,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 939,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 940,,unknown,not analyzed,
Das ist der Fragetext 941,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 942,,unknown,not analyzed,
Das ist der Fragetext 943,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 944,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 945,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 946,,unknown,not analyzed,
Das ist der Fragetext 947,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 948,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 949,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 950,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 951,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 952,,unknown,not analyzed,
Das ist der Fragetext 953,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 954,,unknown,not analyzed,
Das ist der Fragetext 955,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 956,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 957,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 958,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 959,,unknown,not analyzed,
Das ist der Fragetext 960,,unknown,not analyzed,
Das ist der Fragetext 961,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 962,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 963,,unknown,not analyzed,
Das ist der Fragetext 964,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 965,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 966,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 967,,unknown,not analyzed,
Das ist der Fragetext 968,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 969,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 970,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 971,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 972,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 973,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 974,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 975,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 976,,unknown,not analyzed,
Das ist der Fragetext 977,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 978,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 979,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 980,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 981,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 982,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 983,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 984,,unknown,not analyzed,
Das ist der Fragetext 985,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 986,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 987,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 988,,unknown,not analyzed,
Das ist der Fragetext 989,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 990,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 991,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 992,,unknown,not analyzed,
Das ist der Fragetext 993,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 994,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 995,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 996,,unknown,not analyzed,
Das ist der Fragetext 997,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 998,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 999,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 1000,sehr interessante Themen,de,positive,0.9895781832747161
Das ist der Fragetext 1001,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 1002,,unknown,not analyzed,
Das ist der Fragetext 1003,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 1004,,unknown,not analyzed,
Das ist der Fragetext 1005,gut strukturierte LV,no,not analyzed,
Das ist der Fragetext 1006,auf Studierende eingegangen,de,negative,-0.9036375433206558
Das ist der Fragetext 1007,,unknown,not analyzed,
Das ist der Fragetext 1008,sympathischer LV-Leiter,de,positive,0.9587876051664352
Das ist der Fragetext 1009,sehr interessante Themen,de,positive,0.9895781832747161
